Event_Date,Weather_Date,Latitude,Longitude,Precipitation,Flood
2015-12-28,2014-12-25,-30.73805555555556,-59.14416666666666,1.5,0
2015-12-28,2014-12-26,-30.73805555555556,-59.14416666666666,12.300000190734863,0
2015-12-28,2014-12-27,-30.73805555555556,-59.14416666666666,1.5,0
2015-12-28,2014-12-28,-30.73805555555556,-59.14416666666666,22.700000762939453,0
2015-08-12,2015-08-06,-34.26138888888889,-60.11944444444445,39.59999847412109,0
2015-08-12,2015-08-07,-34.26138888888889,-60.11944444444445,6.900000095367432,0
2015-08-12,2015-08-08,-34.26138888888889,-60.11944444444445,9.300000190734863,0
2015-08-12,2015-08-09,-34.26138888888889,-60.11944444444445,75.69999694824219,0
2015-08-12,2015-08-10,-34.26138888888889,-60.11944444444445,35.89999771118164,0
2015-08-12,2015-08-11,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2015-08-12,-34.26138888888889,-60.11944444444445,3.299999952316284,1
2015-08-12,2014-08-06,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-07,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-08,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-09,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-10,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-11,-34.26138888888889,-60.11944444444445,0.0,0
2015-08-12,2014-08-12,-34.26138888888889,-60.11944444444445,0.0,0
2014-06-12,2014-06-06,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2014-06-07,-27.430833333333336,-56.87111111111111,3.0,0
2014-06-12,2014-06-08,-27.430833333333336,-56.87111111111111,2.400000095367432,0
2014-06-12,2014-06-09,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2014-06-10,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2014-06-11,-27.430833333333336,-56.87111111111111,8.800000190734863,0
2014-06-12,2014-06-12,-27.430833333333336,-56.87111111111111,0.0,1
2014-06-12,2013-06-06,-27.430833333333336,-56.87111111111111,0.1000000014901161,0
2014-06-12,2013-06-07,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2013-06-08,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2013-06-09,-27.430833333333336,-56.87111111111111,19.0,0
2014-06-12,2013-06-10,-27.430833333333336,-56.87111111111111,0.3000000119209289,0
2014-06-12,2013-06-11,-27.430833333333336,-56.87111111111111,0.0,0
2014-06-12,2013-06-12,-27.430833333333336,-56.87111111111111,0.0,0
2013-06-28,2013-06-22,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-23,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-24,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-25,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-26,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-27,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2013-06-28,-29.99277777777778,-59.70138888888889,0.0,1
2013-06-28,2012-06-22,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2012-06-23,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2012-06-24,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2012-06-25,-29.99277777777778,-59.70138888888889,0.7000000476837158,0
2013-06-28,2012-06-26,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2012-06-27,-29.99277777777778,-59.70138888888889,0.0,0
2013-06-28,2012-06-28,-29.99277777777778,-59.70138888888889,0.0,0
2009-02-10,2009-02-04,-22.40138888888889,-63.60194444444445,14.399999618530272,0
2009-02-10,2009-02-05,-22.40138888888889,-63.60194444444445,0.6000000238418579,0
2009-02-10,2009-02-06,-22.40138888888889,-63.60194444444445,3.400000095367432,0
2009-02-10,2009-02-07,-22.40138888888889,-63.60194444444445,4.400000095367432,0
2009-02-10,2009-02-08,-22.40138888888889,-63.60194444444445,8.600000381469727,0
2009-02-10,2009-02-09,-22.40138888888889,-63.60194444444445,49.400001525878906,0
2009-02-10,2009-02-10,-22.40138888888889,-63.60194444444445,2.400000095367432,1
2009-02-10,2008-02-05,-22.40138888888889,-63.60194444444445,0.0,0
2009-02-10,2008-02-06,-22.40138888888889,-63.60194444444445,0.0,0
2009-02-10,2008-02-07,-22.40138888888889,-63.60194444444445,0.0,0
2009-02-10,2008-02-08,-22.40138888888889,-63.60194444444445,7.300000190734863,0
2009-02-10,2008-02-09,-22.40138888888889,-63.60194444444445,3.8000001907348633,0
2009-02-10,2008-02-10,-22.40138888888889,-63.60194444444445,2.5,0
2009-02-10,2008-02-11,-22.40138888888889,-63.60194444444445,1.2999999523162842,0
2007-03-30,2007-03-24,-31.50111111111111,-59.56222222222222,1.0,0
2007-03-30,2007-03-25,-31.50111111111111,-59.56222222222222,2.900000095367432,0
2007-03-30,2007-03-26,-31.50111111111111,-59.56222222222222,62.0,0
2007-03-30,2007-03-27,-31.50111111111111,-59.56222222222222,16.600000381469727,0
2007-03-30,2007-03-28,-31.50111111111111,-59.56222222222222,21.399999618530277,0
2007-03-30,2007-03-29,-31.50111111111111,-59.56222222222222,4.199999809265137,0
2007-03-30,2007-03-30,-31.50111111111111,-59.56222222222222,11.0,1
2007-03-30,2006-03-24,-31.50111111111111,-59.56222222222222,0.0,0
2007-03-30,2006-03-25,-31.50111111111111,-59.56222222222222,4.400000095367432,0
2007-03-30,2006-03-26,-31.50111111111111,-59.56222222222222,0.0,0
2007-03-30,2006-03-27,-31.50111111111111,-59.56222222222222,0.0,0
2007-03-30,2006-03-28,-31.50111111111111,-59.56222222222222,0.0,0
2007-03-30,2006-03-29,-31.50111111111111,-59.56222222222222,0.0,0
2007-03-30,2006-03-30,-31.50111111111111,-59.56222222222222,0.0,0
2007-01-17,2007-01-11,-27.130277777777778,-65.385,41.29999923706055,0
2007-01-17,2007-01-12,-27.130277777777778,-65.385,3.0,0
2007-01-17,2007-01-13,-27.130277777777778,-65.385,8.199999809265137,0
2007-01-17,2007-01-14,-27.130277777777778,-65.385,28.200000762939453,0
2007-01-17,2007-01-15,-27.130277777777778,-65.385,10.300000190734863,0
2007-01-17,2007-01-16,-27.130277777777778,-65.385,22.0,0
2007-01-17,2007-01-17,-27.130277777777778,-65.385,1.899999976158142,1
2007-01-17,2006-01-11,-27.130277777777778,-65.385,6.200000286102295,0
2007-01-17,2006-01-12,-27.130277777777778,-65.385,6.300000190734863,0
2007-01-17,2006-01-13,-27.130277777777778,-65.385,43.0,0
2007-01-17,2006-01-14,-27.130277777777778,-65.385,6.5,0
2007-01-17,2006-01-15,-27.130277777777778,-65.385,0.6000000238418579,0
2007-01-17,2006-01-16,-27.130277777777778,-65.385,59.5,0
2007-01-17,2006-01-17,-27.130277777777778,-65.385,0.5,0
2006-07-27,2006-07-21,-43.66277777777778,-69.24416666666667,0.699999988079071,0
2006-07-27,2006-07-22,-43.66277777777778,-69.24416666666667,0.8999999761581421,0
2006-07-27,2006-07-23,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2006-07-24,-43.66277777777778,-69.24416666666667,4.100000381469727,0
2006-07-27,2006-07-25,-43.66277777777778,-69.24416666666667,12.600000381469728,0
2006-07-27,2006-07-26,-43.66277777777778,-69.24416666666667,23.399999618530277,0
2006-07-27,2006-07-27,-43.66277777777778,-69.24416666666667,24.5,1
2006-07-27,2005-07-21,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-22,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-23,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-24,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-25,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-26,-43.66277777777778,-69.24416666666667,0.0,0
2006-07-27,2005-07-27,-43.66277777777778,-69.24416666666667,0.0,0
2004-07-02,2004-06-26,-42.708333333333336,-70.60888888888888,2.200000047683716,0
2004-07-02,2004-06-27,-42.708333333333336,-70.60888888888888,6.900000095367432,0
2004-07-02,2004-06-28,-42.708333333333336,-70.60888888888888,21.200000762939453,0
2004-07-02,2004-06-29,-42.708333333333336,-70.60888888888888,0.0,0
2004-07-02,2004-06-30,-42.708333333333336,-70.60888888888888,1.7000000476837158,0
2004-07-02,2004-07-01,-42.708333333333336,-70.60888888888888,44.79999923706055,0
2004-07-02,2004-07-02,-42.708333333333336,-70.60888888888888,1.5,1
2004-07-02,2003-06-27,-42.708333333333336,-70.60888888888888,0.0,0
2004-07-02,2003-06-28,-42.708333333333336,-70.60888888888888,0.1000000014901161,0
2004-07-02,2003-06-29,-42.708333333333336,-70.60888888888888,0.4000000059604645,0
2004-07-02,2003-06-30,-42.708333333333336,-70.60888888888888,0.0,0
2004-07-02,2003-07-01,-42.708333333333336,-70.60888888888888,0.0,0
2004-07-02,2003-07-02,-42.708333333333336,-70.60888888888888,0.0,0
2004-07-02,2003-07-03,-42.708333333333336,-70.60888888888888,0.0,0
2003-05-01,2003-04-25,-31.5725,-60.73222222222223,35.20000076293945,0
2003-05-01,2003-04-26,-31.5725,-60.73222222222223,75.19999694824219,0
2003-05-01,2003-04-27,-31.5725,-60.73222222222223,28.100000381469727,0
2003-05-01,2003-04-28,-31.5725,-60.73222222222223,0.3000000119209289,0
2003-05-01,2003-04-29,-31.5725,-60.73222222222223,27.0,0
2003-05-01,2003-04-30,-31.5725,-60.73222222222223,0.0,0
2003-05-01,2003-05-01,-31.5725,-60.73222222222223,0.0,1
2003-05-01,2002-04-25,-31.5725,-60.73222222222223,0.0,0
2003-05-01,2002-04-26,-31.5725,-60.73222222222223,0.2000000029802322,0
2003-05-01,2002-04-27,-31.5725,-60.73222222222223,0.0,0
2003-05-01,2002-04-28,-31.5725,-60.73222222222223,0.3000000119209289,0
2003-05-01,2002-04-29,-31.5725,-60.73222222222223,0.800000011920929,0
2003-05-01,2002-04-30,-31.5725,-60.73222222222223,0.0,0
2003-05-01,2002-05-01,-31.5725,-60.73222222222223,0.0,0
2025-03-21,2025-03-15,-22.271944444444443,-62.61111111111112,1.399999976158142,0
2025-03-21,2025-03-16,-22.271944444444443,-62.61111111111112,8.100000381469727,0
2025-03-21,2025-03-17,-22.271944444444443,-62.61111111111112,7.800000190734863,0
2025-03-21,2025-03-18,-22.271944444444443,-62.61111111111112,22.0,0
2025-03-21,2025-03-19,-22.271944444444443,-62.61111111111112,1.600000023841858,0
2025-03-21,2025-03-20,-22.271944444444443,-62.61111111111112,0.2000000029802322,0
2025-03-21,2025-03-21,-22.271944444444443,-62.61111111111112,2.299999952316284,1
2025-03-21,2024-03-15,-22.271944444444443,-62.61111111111112,0.0,0
2025-03-21,2024-03-16,-22.271944444444443,-62.61111111111112,0.0,0
2025-03-21,2024-03-17,-22.271944444444443,-62.61111111111112,1.7000000476837158,0
2025-03-21,2024-03-18,-22.271944444444443,-62.61111111111112,0.699999988079071,0
2025-03-21,2024-03-19,-22.271944444444443,-62.61111111111112,0.2000000029802322,0
2025-03-21,2024-03-20,-22.271944444444443,-62.61111111111112,0.0,0
2025-03-21,2024-03-21,-22.271944444444443,-62.61111111111112,5.100000381469727,0
2021-01-05,2020-12-30,-18.975,-65.24638888888889,5.099999904632568,0
2021-01-05,2020-12-31,-18.975,-65.24638888888889,7.599999904632568,0
2021-01-05,2021-01-01,-18.975,-65.24638888888889,4.199999809265137,0
2021-01-05,2021-01-02,-18.975,-65.24638888888889,4.0,0
2021-01-05,2021-01-03,-18.975,-65.24638888888889,4.699999809265137,0
2021-01-05,2021-01-04,-18.975,-65.24638888888889,13.5,0
2021-01-05,2021-01-05,-18.975,-65.24638888888889,5.599999904632568,1
2021-01-05,2019-12-31,-18.975,-65.24638888888889,14.800000190734863,0
2021-01-05,2020-01-01,-18.975,-65.24638888888889,3.200000047683716,0
2021-01-05,2020-01-02,-18.975,-65.24638888888889,4.5,0
2021-01-05,2020-01-03,-18.975,-65.24638888888889,2.299999952316284,0
2021-01-05,2020-01-04,-18.975,-65.24638888888889,21.899999618530277,0
2021-01-05,2020-01-05,-18.975,-65.24638888888889,21.200000762939453,0
2021-01-05,2020-01-06,-18.975,-65.24638888888889,0.1000000014901161,0
2020-02-25,2020-02-19,-17.13222222222222,-66.12527777777777,5.800000190734863,0
2020-02-25,2020-02-20,-17.13222222222222,-66.12527777777777,53.29999923706055,0
2020-02-25,2020-02-21,-17.13222222222222,-66.12527777777777,13.199999809265137,0
2020-02-25,2020-02-22,-17.13222222222222,-66.12527777777777,23.0,0
2020-02-25,2020-02-23,-17.13222222222222,-66.12527777777777,7.099999904632568,0
2020-02-25,2020-02-24,-17.13222222222222,-66.12527777777777,3.0999999046325684,0
2020-02-25,2020-02-25,-17.13222222222222,-66.12527777777777,7.0,1
2020-02-25,2019-02-19,-17.13222222222222,-66.12527777777777,6.600000381469727,0
2020-02-25,2019-02-20,-17.13222222222222,-66.12527777777777,8.199999809265137,0
2020-02-25,2019-02-21,-17.13222222222222,-66.12527777777777,3.700000047683716,0
2020-02-25,2019-02-22,-17.13222222222222,-66.12527777777777,5.199999809265137,0
2020-02-25,2019-02-23,-17.13222222222222,-66.12527777777777,1.2000000476837158,0
2020-02-25,2019-02-24,-17.13222222222222,-66.12527777777777,8.5,0
2020-02-25,2019-02-25,-17.13222222222222,-66.12527777777777,9.899999618530272,0
2018-02-08,2018-02-02,-16.48888888888889,-67.0038888888889,34.400001525878906,0
2018-02-08,2018-02-03,-16.48888888888889,-67.0038888888889,14.300000190734863,0
2018-02-08,2018-02-04,-16.48888888888889,-67.0038888888889,20.600000381469727,0
2018-02-08,2018-02-05,-16.48888888888889,-67.0038888888889,47.29999923706055,0
2018-02-08,2018-02-06,-16.48888888888889,-67.0038888888889,36.900001525878906,0
2018-02-08,2018-02-07,-16.48888888888889,-67.0038888888889,4.300000190734863,0
2018-02-08,2018-02-08,-16.48888888888889,-67.0038888888889,18.799999237060547,1
2018-02-08,2017-02-02,-16.48888888888889,-67.0038888888889,7.099999904632568,0
2018-02-08,2017-02-03,-16.48888888888889,-67.0038888888889,2.200000047683716,0
2018-02-08,2017-02-04,-16.48888888888889,-67.0038888888889,5.800000190734863,0
2018-02-08,2017-02-05,-16.48888888888889,-67.0038888888889,20.200000762939453,0
2018-02-08,2017-02-06,-16.48888888888889,-67.0038888888889,17.899999618530273,0
2018-02-08,2017-02-07,-16.48888888888889,-67.0038888888889,9.800000190734863,0
2018-02-08,2017-02-08,-16.48888888888889,-67.0038888888889,12.0,0
2015-02-25,2015-02-19,-11.001111111111111,-68.72,26.80000114440918,0
2015-02-25,2015-02-20,-11.001111111111111,-68.72,13.5,0
2015-02-25,2015-02-21,-11.001111111111111,-68.72,32.5,0
2015-02-25,2015-02-22,-11.001111111111111,-68.72,0.800000011920929,0
2015-02-25,2015-02-23,-11.001111111111111,-68.72,11.399999618530272,0
2015-02-25,2015-02-24,-11.001111111111111,-68.72,11.399999618530272,0
2015-02-25,2015-02-25,-11.001111111111111,-68.72,10.800000190734863,1
2015-02-25,2014-02-19,-11.001111111111111,-68.72,13.699999809265137,0
2015-02-25,2014-02-20,-11.001111111111111,-68.72,9.399999618530272,0
2015-02-25,2014-02-21,-11.001111111111111,-68.72,26.799999237060547,0
2015-02-25,2014-02-22,-11.001111111111111,-68.72,13.200000762939451,0
2015-02-25,2014-02-23,-11.001111111111111,-68.72,9.199999809265137,0
2015-02-25,2014-02-24,-11.001111111111111,-68.72,10.100000381469728,0
2015-02-25,2014-02-25,-11.001111111111111,-68.72,8.40000057220459,0
2010-01-26,2010-01-20,-14.152222222222225,-64.51638888888888,31.80000114440918,0
2010-01-26,2010-01-21,-14.152222222222225,-64.51638888888888,2.0999999046325684,0
2010-01-26,2010-01-22,-14.152222222222225,-64.51638888888888,0.5,0
2010-01-26,2010-01-23,-14.152222222222225,-64.51638888888888,8.199999809265137,0
2010-01-26,2010-01-24,-14.152222222222225,-64.51638888888888,9.59999942779541,0
2010-01-26,2010-01-25,-14.152222222222225,-64.51638888888888,11.800000190734863,0
2010-01-26,2010-01-26,-14.152222222222225,-64.51638888888888,8.300000190734863,1
2010-01-26,2009-01-20,-14.152222222222225,-64.51638888888888,10.90000057220459,0
2010-01-26,2009-01-21,-14.152222222222225,-64.51638888888888,0.0,0
2010-01-26,2009-01-22,-14.152222222222225,-64.51638888888888,0.0,0
2010-01-26,2009-01-23,-14.152222222222225,-64.51638888888888,0.0,0
2010-01-26,2009-01-24,-14.152222222222225,-64.51638888888888,0.5,0
2010-01-26,2009-01-25,-14.152222222222225,-64.51638888888888,2.400000095367432,0
2010-01-26,2009-01-26,-14.152222222222225,-64.51638888888888,23.30000114440918,0
2008-01-25,2008-01-19,-14.508888888888889,-64.29027777777777,7.800000190734863,0
2008-01-25,2008-01-20,-14.508888888888889,-64.29027777777777,2.3999998569488525,0
2008-01-25,2008-01-21,-14.508888888888889,-64.29027777777777,8.100000381469727,0
2008-01-25,2008-01-22,-14.508888888888889,-64.29027777777777,1.2000000476837158,0
2008-01-25,2008-01-23,-14.508888888888889,-64.29027777777777,11.300000190734863,0
2008-01-25,2008-01-24,-14.508888888888889,-64.29027777777777,9.300000190734863,0
2008-01-25,2008-01-25,-14.508888888888889,-64.29027777777777,18.299999237060547,1
2008-01-25,2007-01-19,-14.508888888888889,-64.29027777777777,0.6000000238418579,0
2008-01-25,2007-01-20,-14.508888888888889,-64.29027777777777,1.7999999523162842,0
2008-01-25,2007-01-21,-14.508888888888889,-64.29027777777777,22.600000381469727,0
2008-01-25,2007-01-22,-14.508888888888889,-64.29027777777777,4.699999809265137,0
2008-01-25,2007-01-23,-14.508888888888889,-64.29027777777777,4.100000381469727,0
2008-01-25,2007-01-24,-14.508888888888889,-64.29027777777777,12.199999809265137,0
2008-01-25,2007-01-25,-14.508888888888889,-64.29027777777777,19.399999618530277,0
2007-02-22,2007-02-16,-17.280277777777776,-63.56666666666667,81.4000015258789,0
2007-02-22,2007-02-17,-17.280277777777776,-63.56666666666667,15.399999618530272,0
2007-02-22,2007-02-18,-17.280277777777776,-63.56666666666667,60.0,0
2007-02-22,2007-02-19,-17.280277777777776,-63.56666666666667,0.0,0
2007-02-22,2007-02-20,-17.280277777777776,-63.56666666666667,0.0,0
2007-02-22,2007-02-21,-17.280277777777776,-63.56666666666667,0.0,0
2007-02-22,2007-02-22,-17.280277777777776,-63.56666666666667,0.0,1
2007-02-22,2006-02-16,-17.280277777777776,-63.56666666666667,1.7000000476837158,0
2007-02-22,2006-02-17,-17.280277777777776,-63.56666666666667,2.5,0
2007-02-22,2006-02-18,-17.280277777777776,-63.56666666666667,0.800000011920929,0
2007-02-22,2006-02-19,-17.280277777777776,-63.56666666666667,14.699999809265137,0
2007-02-22,2006-02-20,-17.280277777777776,-63.56666666666667,9.5,0
2007-02-22,2006-02-21,-17.280277777777776,-63.56666666666667,0.3000000119209289,0
2007-02-22,2006-02-22,-17.280277777777776,-63.56666666666667,2.3000001907348637,0
2004-01-26,2004-01-20,-16.191111111111113,-68.63222222222221,6.700000286102295,0
2004-01-26,2004-01-21,-16.191111111111113,-68.63222222222221,10.800000190734863,0
2004-01-26,2004-01-22,-16.191111111111113,-68.63222222222221,23.299999237060547,0
2004-01-26,2004-01-23,-16.191111111111113,-68.63222222222221,15.300000190734863,0
2004-01-26,2004-01-24,-16.191111111111113,-68.63222222222221,7.099999904632568,0
2004-01-26,2004-01-25,-16.191111111111113,-68.63222222222221,9.199999809265137,0
2004-01-26,2004-01-26,-16.191111111111113,-68.63222222222221,7.800000190734863,1
2004-01-26,2003-01-20,-16.191111111111113,-68.63222222222221,18.899999618530277,0
2004-01-26,2003-01-21,-16.191111111111113,-68.63222222222221,12.5,0
2004-01-26,2003-01-22,-16.191111111111113,-68.63222222222221,9.699999809265137,0
2004-01-26,2003-01-23,-16.191111111111113,-68.63222222222221,6.0,0
2004-01-26,2003-01-24,-16.191111111111113,-68.63222222222221,15.600000381469728,0
2004-01-26,2003-01-25,-16.191111111111113,-68.63222222222221,0.3000000119209289,0
2004-01-26,2003-01-26,-16.191111111111113,-68.63222222222221,6.800000190734863,0
2024-04-30,2024-04-24,-29.44305555555556,-52.62138888888889,1.2000000476837158,0
2024-04-30,2024-04-25,-29.44305555555556,-52.62138888888889,0.0,0
2024-04-30,2024-04-26,-29.44305555555556,-52.62138888888889,3.0999999046325684,0
2024-04-30,2024-04-27,-29.44305555555556,-52.62138888888889,51.900001525878906,0
2024-04-30,2024-04-28,-29.44305555555556,-52.62138888888889,17.399999618530273,0
2024-04-30,2024-04-29,-29.44305555555556,-52.62138888888889,8.399999618530273,0
2024-04-30,2024-04-30,-29.44305555555556,-52.62138888888889,22.5,1
2024-04-30,2023-04-25,-29.44305555555556,-52.62138888888889,8.0,0
2024-04-30,2023-04-26,-29.44305555555556,-52.62138888888889,10.800000190734863,0
2024-04-30,2023-04-27,-29.44305555555556,-52.62138888888889,1.100000023841858,0
2024-04-30,2023-04-28,-29.44305555555556,-52.62138888888889,0.0,0
2024-04-30,2023-04-29,-29.44305555555556,-52.62138888888889,0.0,0
2024-04-30,2023-04-30,-29.44305555555556,-52.62138888888889,0.0,0
2024-04-30,2023-05-01,-29.44305555555556,-52.62138888888889,0.1000000014901161,0
